id,scan_id,signal_type,status,evidence_text,source_type,source_reference,confidence,created_at
360805a2-5c84-46a6-a533-ffd8331151c5,f366d25b-bdf2-444c-9585-0b205ef3b6c0,label_consistency,Pass,Printed manufacturer matches encoded manufacturer,ocr_reading,OCR vs decoded payload,high,2025-12-18T09:24:02
3ab7beb1-0a4e-4d1e-9e7c-4a17cca1ca93,f366d25b-bdf2-444c-9585-0b205ef3b6c0,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2025-12-18T09:24:02
6ccb1665-1f19-4344-925b-4894f56a38be,f366d25b-bdf2-444c-9585-0b205ef3b6c0,nsq_status,FAIL,Batch listed Not of Standard Quality,government_record,CDSCO NSQ/spurious database,high,2025-12-18T09:24:02
3629d7c8-ee5e-4d35-abec-6a80a8d65a28,f366d25b-bdf2-444c-9585-0b205ef3b6c0,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2025-12-18T09:24:02
0caa7a81-dd0e-4a34-98e5-832e111f4b34,f366d25b-bdf2-444c-9585-0b205ef3b6c0,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2025-12-18T09:24:02
784341d1-26b4-4235-9bff-aff8768b3340,90c80010-d09c-419d-a13e-b5f47a7ddd80,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2025-10-10T23:28:21
e9271351-cef5-4e08-bca5-506a94e573fe,90c80010-d09c-419d-a13e-b5f47a7ddd80,label_consistency,Pass,Printed manufacturer matches encoded manufacturer,ocr_reading,OCR vs decoded payload,high,2025-10-10T23:28:21
5e223740-4b1f-4f2c-97d1-85995bd238ed,90c80010-d09c-419d-a13e-b5f47a7ddd80,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2025-10-10T23:28:21
55c505d2-3b70-48ff-86dc-dc2796a32341,90c80010-d09c-419d-a13e-b5f47a7ddd80,nsq_status,FAIL,Batch listed Not of Standard Quality,government_record,CDSCO NSQ/spurious database,high,2025-10-10T23:28:21
4821738a-19d6-42e4-a210-8a568149faaf,90c80010-d09c-419d-a13e-b5f47a7ddd80,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2025-10-10T23:28:21
31989b50-a9b5-418d-ba24-f4d8f78d3378,90c80010-d09c-419d-a13e-b5f47a7ddd80,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2025-10-10T23:28:21
963a3479-d1a3-41c9-a13b-76f172190840,0863a02b-a522-4efb-bb4c-cd709c318384,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2026-09-13T14:19:03
85815ea7-0051-4baa-a6ba-a09b40448d0c,0863a02b-a522-4efb-bb4c-cd709c318384,label_consistency,Pass,Printed manufacturer matches encoded manufacturer,ocr_reading,OCR vs decoded payload,high,2026-09-13T14:19:03
9f22eb08-98cc-4833-bd4f-8061172d65e9,0863a02b-a522-4efb-bb4c-cd709c318384,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2026-09-13T14:19:03
2312c123-f8d7-4721-ad36-eb409691e789,0863a02b-a522-4efb-bb4c-cd709c318384,nsq_status,FAIL,Batch listed Not of Standard Quality,government_record,CDSCO NSQ/spurious database,high,2026-09-13T14:19:03
24587a8d-bcb6-4d09-a36c-2c37267dc372,0863a02b-a522-4efb-bb4c-cd709c318384,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2026-09-13T14:19:03
761cb73e-9762-4180-a169-af9f5fb4aa34,0863a02b-a522-4efb-bb4c-cd709c318384,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2026-09-13T14:19:03
c3eac421-598c-4935-904f-617a8e94c64a,8efcb352-244f-44c0-ac8e-7b45df6eaa11,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2025-04-11T09:12:07
5f15a9e6-0846-4168-b730-cbbb32140932,8efcb352-244f-44c0-ac8e-7b45df6eaa11,label_consistency,Pass,Printed manufacturer matches encoded manufacturer,ocr_reading,OCR vs decoded payload,high,2025-04-11T09:12:07
cc36fb76-c49a-4b80-915d-0d6051f5b746,8efcb352-244f-44c0-ac8e-7b45df6eaa11,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2025-04-11T09:12:07
46a253c3-0541-41b3-88ce-1591eb837d3a,8efcb352-244f-44c0-ac8e-7b45df6eaa11,nsq_status,FAIL,Batch listed Not of Standard Quality,government_record,CDSCO NSQ/spurious database,high,2025-04-11T09:12:07
9e6832c1-1a23-4851-b890-8bc1ff985dc6,8efcb352-244f-44c0-ac8e-7b45df6eaa11,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2025-04-11T09:12:07
c3350f83-4e76-401f-a2ba-317a49fc58c7,8efcb352-244f-44c0-ac8e-7b45df6eaa11,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2025-04-11T09:12:07
60357b90-0810-4c56-a517-0de94d23e484,ce6a97ff-22a6-46a7-a815-16188002a59d,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2025-08-03T10:06:28
d3a706dd-3965-4660-86be-f0972a2b854f,ce6a97ff-22a6-46a7-a815-16188002a59d,label_consistency,Pass,Printed manufacturer matches encoded manufacturer,ocr_reading,OCR vs decoded payload,high,2025-08-03T10:06:28
fc58ef8d-0447-41b8-97ef-38315f3b8220,ce6a97ff-22a6-46a7-a815-16188002a59d,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2025-08-03T10:06:28
029af8f7-1ab9-418e-8ca3-b2bf11a09e9c,ce6a97ff-22a6-46a7-a815-16188002a59d,nsq_status,FAIL,Batch listed Not of Standard Quality,government_record,CDSCO NSQ/spurious database,high,2025-08-03T10:06:28
4629889e-90b9-4a79-b32e-4be870e280d6,ce6a97ff-22a6-46a7-a815-16188002a59d,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2025-08-03T10:06:28
82540dd9-618f-4a6f-bca9-f0a4965de0c7,ce6a97ff-22a6-46a7-a815-16188002a59d,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2025-08-03T10:06:28
ecfb565d-43d4-4008-81b5-d6b15134ad8d,b5567fac-a35d-42d2-b859-ba364214bd98,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2025-04-30T11:37:20
e4e9d9e9-c5b9-4970-86e0-88ef8e875d47,b5567fac-a35d-42d2-b859-ba364214bd98,label_consistency,Pass,Printed manufacturer matches encoded manufacturer,ocr_reading,OCR vs decoded payload,high,2025-04-30T11:37:20
02a8dc82-2327-4078-b6c2-eb7547f78072,b5567fac-a35d-42d2-b859-ba364214bd98,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2025-04-30T11:37:20
be221f1f-47c4-4b5b-8cbe-096b079252fb,b5567fac-a35d-42d2-b859-ba364214bd98,nsq_status,FAIL,Batch listed Not of Standard Quality,government_record,CDSCO NSQ/spurious database,high,2025-04-30T11:37:20
305f56d6-b549-4c8e-bdbc-3523d58d2b06,b5567fac-a35d-42d2-b859-ba364214bd98,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2025-04-30T11:37:20
7f2d6761-285d-46b8-b776-795e3d5264c0,b5567fac-a35d-42d2-b859-ba364214bd98,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2025-04-30T11:37:20
d374621a-98b3-4bc1-8ff9-bf17f238f870,8bc86118-04b8-4540-9d3e-3f9e4981778f,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2025-07-30T16:32:55
5fe6a2d3-1cd9-4495-b96b-f12e830e447f,8bc86118-04b8-4540-9d3e-3f9e4981778f,label_consistency,Pass,Printed manufacturer matches encoded manufacturer,ocr_reading,OCR vs decoded payload,high,2025-07-30T16:32:55
ddff26ca-cf6a-49f3-9c71-70a267835510,8bc86118-04b8-4540-9d3e-3f9e4981778f,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2025-07-30T16:32:55
0e8da143-4b15-4976-87f1-091c6efec74a,8bc86118-04b8-4540-9d3e-3f9e4981778f,nsq_status,FAIL,Batch listed Not of Standard Quality,government_record,CDSCO NSQ/spurious database,high,2025-07-30T16:32:55
9c8b2469-915e-481a-8c34-6ca3fe1c9cbf,8bc86118-04b8-4540-9d3e-3f9e4981778f,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2025-07-30T16:32:55
93e6ce3d-c8df-4bce-82d0-a947a35f27d5,8bc86118-04b8-4540-9d3e-3f9e4981778f,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2025-07-30T16:32:55
7354899a-1206-4e3a-b33e-e1d271dd59a2,fe32a617-fa39-4585-b182-a8853b092c7d,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2026-07-13T12:04:38
d4fde4f1-29ba-4703-bb48-f448f2c2ed1a,fe32a617-fa39-4585-b182-a8853b092c7d,label_consistency,Pass,Printed manufacturer matches encoded manufacturer,ocr_reading,OCR vs decoded payload,high,2026-07-13T12:04:38
4de4cd10-aa4c-427a-854c-ff928a82ca74,fe32a617-fa39-4585-b182-a8853b092c7d,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2026-07-13T12:04:38
e7fe8555-3d74-4a1d-8544-5ad214c020b5,fe32a617-fa39-4585-b182-a8853b092c7d,nsq_status,FAIL,Batch listed Not of Standard Quality,government_record,CDSCO NSQ/spurious database,high,2026-07-13T12:04:38
105f2cc8-f7ca-47e6-9e81-b20f6b543058,fe32a617-fa39-4585-b182-a8853b092c7d,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2026-07-13T12:04:38
abc81561-4f04-4ba2-ab4f-d2966b041787,fe32a617-fa39-4585-b182-a8853b092c7d,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2026-07-13T12:04:38
68669be0-6f27-4e74-a21f-9fce214f7ee7,fc43f2ff-e57b-4869-b405-16b81c705e01,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2026-05-08T20:40:19
50203463-967f-4d85-adc6-0a15249de54d,fc43f2ff-e57b-4869-b405-16b81c705e01,label_consistency,Pass,Printed manufacturer matches encoded manufacturer,ocr_reading,OCR vs decoded payload,high,2026-05-08T20:40:19
2c049963-d124-4598-817d-2bb3449d147b,fc43f2ff-e57b-4869-b405-16b81c705e01,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2026-05-08T20:40:19
a28171fe-1c37-4b53-83c6-86a33609b3bd,fc43f2ff-e57b-4869-b405-16b81c705e01,nsq_status,FAIL,Batch listed Not of Standard Quality,government_record,CDSCO NSQ/spurious database,high,2026-05-08T20:40:19
37e9e737-0d60-458b-9923-083f6f4ab469,fc43f2ff-e57b-4869-b405-16b81c705e01,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2026-05-08T20:40:19
64c98b7c-7016-47f0-beb5-01cdef134b04,fc43f2ff-e57b-4869-b405-16b81c705e01,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2026-05-08T20:40:19
61f91783-96e3-4464-aca6-b0702cf0a955,4a567dd0-ebb5-4784-a9af-ea9b5b2ee11a,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2025-11-08T19:05:15
af1df758-4d0a-422d-9fdf-de10265e6bfe,4a567dd0-ebb5-4784-a9af-ea9b5b2ee11a,label_consistency,Pass,Printed manufacturer matches encoded manufacturer,ocr_reading,OCR vs decoded payload,high,2025-11-08T19:05:15
f51acf0f-b2b4-4090-a3a3-f9a91c015897,4a567dd0-ebb5-4784-a9af-ea9b5b2ee11a,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2025-11-08T19:05:15
d41ad821-1701-49fb-9e9b-2487122a4091,4a567dd0-ebb5-4784-a9af-ea9b5b2ee11a,nsq_status,FAIL,Batch listed Not of Standard Quality,government_record,CDSCO NSQ/spurious database,high,2025-11-08T19:05:15
8dd8fd94-70f0-47d1-8a3b-ef9515fdaa1b,4a567dd0-ebb5-4784-a9af-ea9b5b2ee11a,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2025-11-08T19:05:15
8f0fd443-8808-41ac-8fa2-ee4f7d13d68e,4a567dd0-ebb5-4784-a9af-ea9b5b2ee11a,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2025-11-08T19:05:15
6977c602-f4aa-4ff6-9485-b6fe4794b794,2905313d-9a2c-4811-bdd5-1ba670331a0e,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2025-07-09T09:17:49
769981bc-7712-4bf7-a208-95d2aeca3645,2905313d-9a2c-4811-bdd5-1ba670331a0e,label_consistency,Pass,Printed manufacturer matches encoded manufacturer,ocr_reading,OCR vs decoded payload,high,2025-07-09T09:17:49
828d8d32-888f-46c3-8c9d-d98c93727e9e,2905313d-9a2c-4811-bdd5-1ba670331a0e,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2025-07-09T09:17:49
43f3f31a-dc3b-46a5-bdc9-4f85ebb79267,2905313d-9a2c-4811-bdd5-1ba670331a0e,nsq_status,FAIL,Batch listed Not of Standard Quality,government_record,CDSCO NSQ/spurious database,high,2025-07-09T09:17:49
d7ed50de-f3fa-4567-b474-f44790b2263a,2905313d-9a2c-4811-bdd5-1ba670331a0e,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2025-07-09T09:17:49
8640ee65-6c10-4017-ad83-b04fb94848e0,2905313d-9a2c-4811-bdd5-1ba670331a0e,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2025-07-09T09:17:49
b8ce9d42-1502-4a89-a691-2d966404ef4f,16cd4251-1f70-4fe8-b7c6-be2d63cd1f2c,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2026-08-29T11:50:10
b79e7a7a-2c7f-4ce4-9b29-fb66fbb6d4b7,16cd4251-1f70-4fe8-b7c6-be2d63cd1f2c,label_consistency,Pass,Printed manufacturer matches encoded manufacturer,ocr_reading,OCR vs decoded payload,high,2026-08-29T11:50:10
40bc3ff3-8812-4828-bd57-ee3ccf624e75,16cd4251-1f70-4fe8-b7c6-be2d63cd1f2c,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2026-08-29T11:50:10
329eaa60-ba18-4e38-bdd5-d58da49d654f,16cd4251-1f70-4fe8-b7c6-be2d63cd1f2c,nsq_status,FAIL,Batch listed Not of Standard Quality,government_record,CDSCO NSQ/spurious database,high,2026-08-29T11:50:10
a94e11ff-7a1e-4918-8857-f7358bbef0f9,16cd4251-1f70-4fe8-b7c6-be2d63cd1f2c,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2026-08-29T11:50:10
cee0e7bc-342e-493a-977b-93ecc891dc5c,16cd4251-1f70-4fe8-b7c6-be2d63cd1f2c,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2026-08-29T11:50:10
24cca3e4-287c-41d3-b542-d8b9d061c4d1,dbae6c33-ec87-4d8f-9a13-cafacd5f17a5,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2026-03-03T13:39:02
551afaff-0fa7-40e0-8e8e-a4091a5cb9ee,dbae6c33-ec87-4d8f-9a13-cafacd5f17a5,label_consistency,Pass,Printed manufacturer matches encoded manufacturer,ocr_reading,OCR vs decoded payload,high,2026-03-03T13:39:02
da0ed00d-e821-4cee-a180-ea3b218473ff,dbae6c33-ec87-4d8f-9a13-cafacd5f17a5,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2026-03-03T13:39:02
89ac6f04-cab2-4d6f-973b-6e8e20b4be5a,dbae6c33-ec87-4d8f-9a13-cafacd5f17a5,nsq_status,FAIL,Batch listed Not of Standard Quality,government_record,CDSCO NSQ/spurious database,high,2026-03-03T13:39:02
7a33c5a3-6a29-4d4a-b379-01870fde15bf,dbae6c33-ec87-4d8f-9a13-cafacd5f17a5,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2026-03-03T13:39:02
93d3599c-5157-4383-b3f0-ff57ad7107a6,dbae6c33-ec87-4d8f-9a13-cafacd5f17a5,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2026-03-03T13:39:02
f12b4d87-95c7-4ca1-8024-cd7484145c45,422f96a1-2e35-4182-8795-6af12900a30f,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2025-05-23T09:22:49
e35548bd-6c0e-45bc-aaec-fa3a63bf3b24,422f96a1-2e35-4182-8795-6af12900a30f,label_consistency,Pass,Printed manufacturer matches encoded manufacturer,ocr_reading,OCR vs decoded payload,high,2025-05-23T09:22:49
2d5577cf-55bb-444f-9eb5-890d84fc0ff5,422f96a1-2e35-4182-8795-6af12900a30f,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2025-05-23T09:22:49
df6e11e6-6067-4cb0-9275-4c8b432c1aa5,422f96a1-2e35-4182-8795-6af12900a30f,nsq_status,FAIL,Batch listed Not of Standard Quality,government_record,CDSCO NSQ/spurious database,high,2025-05-23T09:22:49
bb620d34-5e88-4fee-95d3-90e9ec2499a9,422f96a1-2e35-4182-8795-6af12900a30f,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2025-05-23T09:22:49
9f85eff2-9c3c-4a40-96f1-36536418b809,422f96a1-2e35-4182-8795-6af12900a30f,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2025-05-23T09:22:49
fb2f0fc8-c003-47e0-8484-6cfa05b412c4,1e0e4771-3506-417e-9e1e-30af718f74f5,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2025-09-08T04:06:00
d19ab6e3-e55b-4a15-b414-a86b8a2cdb03,1e0e4771-3506-417e-9e1e-30af718f74f5,label_consistency,Pass,Printed manufacturer matches encoded manufacturer,ocr_reading,OCR vs decoded payload,high,2025-09-08T04:06:00
404b0050-94ca-4090-8bb3-943f270b8b11,1e0e4771-3506-417e-9e1e-30af718f74f5,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2025-09-08T04:06:00
839abea9-58e9-4529-b6e3-97dccd2fcf6b,1e0e4771-3506-417e-9e1e-30af718f74f5,nsq_status,FAIL,Batch listed Not of Standard Quality,government_record,CDSCO NSQ/spurious database,high,2025-09-08T04:06:00
84b38675-7ba4-493c-9e36-6bba14376226,1e0e4771-3506-417e-9e1e-30af718f74f5,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2025-09-08T04:06:00
9680a785-8dc8-4d30-9529-155ccc0ca7cb,1e0e4771-3506-417e-9e1e-30af718f74f5,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2025-09-08T04:06:00
bfce4e8e-751a-44f6-95e6-be3c49b8eeb0,a855d519-6cb6-44e9-a951-924eef654f7a,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2026-03-18T09:27:30
93706653-cc28-4f2f-9ccf-4e4433ef3737,a855d519-6cb6-44e9-a951-924eef654f7a,label_consistency,Pass,Printed manufacturer matches encoded manufacturer,ocr_reading,OCR vs decoded payload,high,2026-03-18T09:27:30
ed431252-c967-4c0b-907e-7762b784576d,a855d519-6cb6-44e9-a951-924eef654f7a,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2026-03-18T09:27:30
280e211c-b9c6-4283-b2ed-840042e19882,a855d519-6cb6-44e9-a951-924eef654f7a,nsq_status,FAIL,Batch listed Not of Standard Quality,government_record,CDSCO NSQ/spurious database,high,2026-03-18T09:27:30
684ba541-36af-4eb3-b154-b6d9830d9796,a855d519-6cb6-44e9-a951-924eef654f7a,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2026-03-18T09:27:30
74351b40-e0d5-495a-90f2-5db42f9f4ddb,a855d519-6cb6-44e9-a951-924eef654f7a,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2026-03-18T09:27:30
fb01e041-af1b-4336-884a-c0708141eda1,16c1a58d-8645-4872-8709-514017c90581,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2026-05-10T11:21:34
df25d99b-4efb-455e-aa02-06a7900008f8,16c1a58d-8645-4872-8709-514017c90581,label_consistency,Pass,Printed manufacturer matches encoded manufacturer,ocr_reading,OCR vs decoded payload,high,2026-05-10T11:21:34
f5aca1a8-c48d-4b98-8555-efb5825db031,16c1a58d-8645-4872-8709-514017c90581,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2026-05-10T11:21:34
19f61aab-ab36-4b01-881a-30de29971798,16c1a58d-8645-4872-8709-514017c90581,nsq_status,FAIL,Batch listed Not of Standard Quality,government_record,CDSCO NSQ/spurious database,high,2026-05-10T11:21:34
4f24c306-21a8-4576-b290-b794420e76b2,16c1a58d-8645-4872-8709-514017c90581,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2026-05-10T11:21:34
36c598e3-7a25-419c-88ee-dd8cb2de6bc6,16c1a58d-8645-4872-8709-514017c90581,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2026-05-10T11:21:34
5f0f7818-703b-4254-9913-9c9912fc0bc3,959125ff-37ca-4ea1-b79f-db563943f2ea,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2026-09-16T14:28:36
d10f687b-1bfb-4477-99c0-59cd429f5769,959125ff-37ca-4ea1-b79f-db563943f2ea,label_consistency,Pass,Printed manufacturer matches encoded manufacturer,ocr_reading,OCR vs decoded payload,high,2026-09-16T14:28:36
d58320c1-c4fc-4e53-8108-e939b48f8335,959125ff-37ca-4ea1-b79f-db563943f2ea,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2026-09-16T14:28:36
872a4b16-fdb8-4d5e-88af-83656ca597fd,959125ff-37ca-4ea1-b79f-db563943f2ea,nsq_status,FAIL,Batch listed Not of Standard Quality,government_record,CDSCO NSQ/spurious database,high,2026-09-16T14:28:36
f35c16a9-3d87-45a2-a039-493fa31174a4,959125ff-37ca-4ea1-b79f-db563943f2ea,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2026-09-16T14:28:36
